id_transaksi,id_warung,id_produk,tanggal,jam_transaksi,jenis,kategori,nominal,qty,metode_bayar,catatan
3AC70ACF-866,WRG-001,PRD-001-012,2026-01-15,18:55:26,Pemasukan,Penjualan,150000.0,2.0,Cash,
1E684788-038,WRG-002,PRD-002-027,2026-01-10,17:09:04,income,Penjualan,75000.0,1.0,QRIS,
B9BAD013-986,WRG-004,PRD-004-011,2025-11-03,08:39:16,Pemasukan,Penjualan,18000.0,1.0,Cash,
DC665C9F-665,WRG-002,PRD-002-020,2025-10-08,16:44:47,Pemasukan,Penjualan,12000.0,1.0,Cash,
755D7CB6-E2F,WRG-001,PRD-001-015,2025-10-02,11:50:36,Pemasukan,Penjualan,44000.0,2.0,QRIS,
95E55D01-EBE,WRG-002,PRD-002-007,2025-12-08,06:58:24,Pemasukan,Penjualan,1000.0,1.0,QRIS,
3C492398-C70,WRG-005,PRD-005-014,2025-12-21,,Pemasukan,Penjualan,17000.0,1.0,Cash,
84815673-F6A,WRG-004,PRD-004-017,2026-01-04,06:41:20,Pemasukan,Penjualan,3500.0,1.0,Cash,
2442AA78-46B,WRG-002,PRD-002-011,2026-03-08,15:16:00,Pemasukan,Penjualan,8000.0,1.0,Transfer,
C742BE56-F1C,WRG-004,PRD-004-003,2025-11-07,06:23:43,Pemasukan,Penjualan,75000.0,3.0,Transfer,
6CADC011-DCC,WRG-004,PRD-004-001,2025-11-12,09:01:21,Pemasukan,Penjualan,28000.0,1.0,QRIS,
E28FDD45-A13,WRG-004,PRD-004-013,2026-01-01,16:49:56,Pemasukan,Penjualan,8000.0,2.0,scan,
0D2E5BA8-41A,WRG-002,PRD-002-019,2025-10-22,07:21:32,Pemasukan,Penjualan,3500.0,1.0,Cash,
32AE927E-BE8,WRG-005,PRD-005-028,2026-01-24,07:46:51,pemasukan,Penjualan,18000.0,2.0,Cash,
5176DB09-3BE,WRG-001,PRD-001-009,2026-04-12,19:18:32,Pemasukan,Penjualan,90000.0,10.0,QRIS,
75522223-347,WRG-001,PRD-001-009,2026-01-03,11:27:49,Pemasukan,Penjualan,18000.0,2.0,cash ,
0A7B135A-811,WRG-003,PRD-003-023,2025-11-02,06:22:09,Pemasukan,Penjualan,25000.0,1.0,Cash,
B5576ABA-A2E,WRG-002,PRD-002-002,2026-04-04,09:21:51,Pemasukan,Penjualan,50000.0,2.0,Cash,
214E5EA5-CC4,WRG-003,PRD-003-016,2026-01-14,,Pemasukan,Penjualan,285000.0,3.0,QRIS,
A4F3A43D-E8E,WRG-002,PRD-002-017,2026-03-10,06:09:43,Pemasukan,Penjualan,17000.0,1.0,Cash,
12D80B84-386,WRG-001,PRD-INVALID-999,2026-01-04,,Pemasukan,Penjualan,15000.0,3.0,Cash,
EA38CC32-70F,WRG-003,PRD-003-022,2026-02-08,06:16:44,Pemasukan,Penjualan,8000.0,1.0,Cash,
DC86AC6E-2F3,WRG-001,PRD-001-015,2026-02-17,08:16:16,Pemasukan,Penjualan,22000.0,1.0,Transfer,
8540F1ED-C2C,WRG-002,PRD-002-016,2026-01-03,05:09:41,Pemasukan,Penjualan,20000.0,2.0,QRIS,
142DC634-62F,WRG-003,PRD-003-002,2025-10-19,11:28:42,Pemasukan,Penjualan,17000.0,1.0,Cash,
4BE82F78-272,WRG-005,PRD-005-028,2026-01-04,20:20:00,Pemasukan,Penjualan,18000.0,2.0,tf,
98CCD0B6-939,WRG-002,PRD-002-010,2026-04-06,,Pemasukan,Penjualan,5000.0,1.0,Cash,
3BD5D293-98A,WRG-001,PRD-001-006,2026-04-06,13:16:15,Pemasukan,Penjualan,25000.0,1.0,QRIS,
6783972A-599,WRG-001,PRD-001-020,2026-03-25,08:36:27,Pemasukan,Penjualan,3500.0,1.0,QRIS,
4C4F5604-7F0,WRG-005,PRD-005-024,2026-04-03,,Pemasukan,Penjualan,7000.0,2.0,Cash,
FA0CF0E8-AE4,WRG-001,PRD-001-010,2026-03-02,17:44:45,Pemasukan,Penjualan,36000.0,3.0,QRIS,
18E09606-AB9,WRG-005,PRD-005-019,2025-10-15,17:02:16,Pemasokan,Penjualan,95000.0,1.0,Cash,
AF5C5F89-757,WRG-002,PRD-002-004,2026-01-30,07:16:37,PEMASUKAN,Penjualan,7000.0,2.0,Cash,
0B92FD34-BF0,WRG-004,PRD-004-016,2025-11-04,09:52:32,Pemasukan,Penjualan,7000.0,1.0,Transfer,
30185CD5-DE5,WRG-001,PRD-001-021,2026-04-07,17:15:13,PEMASUKAN,Penjualan,95000.0,1.0,QRIS,
C60DAEF0-4DA,WRG-002,PRD-002-004,2025-12-14,17:33:12,Pemasukan,Penjualan,7000.0,2.0,Transfer,
9D63EC22-695,WRG-001,PRD-001-008,2026-01-14,,Pemasukan,Penjualan,36000.0,2.0,Cash,
1A90AAD6-765,WRG-005,PRD-005-014,2026-04-07,06:49:50,Pemasukan,Penjualan,17000.0,1.0,Cash,
5CA2EECE-92C,WRG-004,PRD-004-001,2026-01-19,08:54:00,Pemasukan,Penjualan,28000.0,1.0,Cash,
401629EB-0F9,WRG-001,PRD-001-021,2026-02-26,08:23:38,Pemasukan,Penjualan,95000.0,1.0,Cash,
A56AFFE2-718,WRG-003,PRD-003-005,2026-03-23,09:55:27,Pemasukan,Penjualan,18000.0,1.0,Cash,
DB22700D-8A6,WRG-001,PRD-001-003,2025-11-06,13:20:54,Pemasukan,Penjualan,22000.0,1.0,Transfer,
D761D5DD-D45,WRG-002,PRD-002-018,2026-01-18,09:49:44,masuk,Penjualan,10000.0,2.0,Cash,
668252E8-C8E,WRG-003,PRD-003-001,2025-12-25,13:30:48,Pemasukan,Penjualan,8000.0,1.0,Cash,
361D7B69-AEC,WRG-001,PRD-001-007,2026-03-14,17:37:42,Pemasukan,Operasional,5000.0,1.0,Cash,
4E0FC8F5-996,WRG-004,PRD-004-007,2026-01-17,06:53:16,masuk,Penjualan,8000.0,1.0,Cash,
6FFA9145-BDE,WRG-005,PRD-005-024,2026-01-03,09:33:17,Pemasukan,Penjualan,3500.0,1.0,Cash,
AC49F9A8-20F,WRG-001,PRD-001-012,2026-03-19,16:12:24,Pemasukan,Penjualan,225000.0,3.0,TRANSFER,
005294CF-A13,WRG-003,PRD-003-004,2026-01-14,15:39:10,Pemasukan,Penjualan,,1.0,Cash,
593E8D84-A02,WRG-005,PRD-005-009,2026-01-17,11:39:08,Pemasukan,Penjualan,25000.0,1.0,QRIS,
04AF68EE-B0E,WRG-005,PRD-005-028,2025-11-12,09:27:44,masuk,Penjualan,27000.0,3.0,QRIS,
8077B2E9-DB0,WRG-001,PRD-001-018,2026-04-01,05:21:13,Pemasukan,Penjualan,22000.0,1.0,QRIS,
2626D684-84B,WRG-001,PRD-001-006,2025-12-07,07:05:45,Pemasukan,Penjualan,75000.0,3.0,QRIS,
0FF4A66A-89E,WRG-004,PRD-004-010,2026-04-15,13:19:02,Pemasukan,Penjualan,18000.0,2.0,QRIS,
4C5AC79F-90C,WRG-002,PRD-002-026,2025-12-03,08:04:47,Pemasukan,Penjualan,20000.0,5.0,Cash,
0F4E36AC-111,WRG-003,PRD-003-014,2025-10-11,12:36:36,Pemasukan,Penjualan,20000.0,2.0,Cash,
A8FF7837-54E,WRG-004,PRD-004-014,2026/04/01,15:48:19,Pemasukan,Penjualan,6000.0,3.0,Cash,
8AA06CBA-373,WRG-001,PRD-001-010,2025-12-02,15:36:00,Pemasukan,Penjualan,36000.0,3.0,QRIS,
AB033CC4-41A,WRG-005,PRD-005-025,2025-11-21,15:43:39,Pemasukan,Penjualan,8000.0,1.0,Cash,
03F82D56-DE0,WRG-004,PRD-004-001,2026-02-19,05:06:35,Pemasukan,Penjualan,28000.0,1.0,QRIS,
D55805C7-2CA,WRG-002,PRD-002-026,2026-01-10,09:05:05,Pemasukan,Penjualan,4000.0,1.0,Cash,
57BF8EE4-D93,WRG-003,,2026-04-13,13:51:44,Pengeluaran,Operasional,25290.0,,Transfer,Beli kantong kresek
9B95BE63-04D,WRG-002,PRD-002-001,2026-02-10,11:59:49,Pemasukan,Penjualan,4000.0,2.0,QRIS,
65C7E25A-472,WRG-004,PRD-004-013,2026-01-17,05:11:53,income,Penjualan,4000.0,1.0,QRIS,
EE4386C6-26D,WRG-001,PRD-001-021,2025-12-18,16:39:04,Pemasukan,Penjualan,95000.0,1.0,Cash,
E3B25624-EEC,WRG-005,PRD-005-028,2026-02-20,06:26:50,Pemasukan,Penjualan,9000.0,1.0,Cash,
18606CAB-051,WRG-005,PRD-005-024,2025-10-31,11:34:54,Pemasukan,Penjualan,10500.0,3.0,Cash,
491057A1-5A7,WRG-001,PRD-001-002,2025-10-01,08:42:26,Pemasukan,Penjualan,34000.0,2.0,Cash,
7FBEC0BA-ED7,WRG-005,PRD-005-003,2025-10-19,11:57:22,Pemasukan,Penjualan,8000.0,1.0,Transfer,
9974005E-EA8,WRG-001,PRD-001-003,2026-03-21,,Pemasukan,Penjualan,22000.0,1.0,Transfer,
E0B3CDBA-99E,WRG-002,PRD-002-006,2026-03-25,15:25:40,Pemasukan,Penjualan,56000.0,2.0,QRIS,
FBA3F41A-9D1,WRG-002,PRD-002-004,2026-01-18,17:51:16,Pemasukan,Penjualan,7000.0,2.0,Cash,
3D422A7D-584,WRG-001,PRD-001-017,2025-12-10,17:51:59,Pemasukan,Penjualan,,3.0,Cash,
CAA4D3C0-E42,WRG-003,PRD-003-002,2025-12-17,07:55:47,Pemasukan,Penjualan,51000.0,3.0,Cash,
F2C1FD28-853,WRG-001,PRD-001-021,2026-02-05,17:10:07,Pemasukan,Penjualan,95000.0,1.0,Cash,
6B4B3DA0-AC8,WRG-005,PRD-005-010,2025-11-16,08:00:20,Pemasukan,Penjualan,3500.0,1.0,Cash,
C717C955-9A1,WRG-002,PRD-002-014,2025-12-09,15:07:54,Pemasukan,Penjualan,14000.0,1.0,QRIS,
CA144A81-F36,WRG-002,PRD-002-025,2025-10-04,08:57:24,Pemasukan,Penjualan,3500.0,1.0,Cash,
C9237878-C97,WRG-004,PRD-004-015,2025-12-20,16:24:44,masuk,Penjualan,34000.0,2.0,Cash,
BC57A4C4-4B8,WRG-003,PRD-003-004,2025-12-17,16:23:32,Pemasukan,Penjualan,12000.0,3.0,QRIS,
C5775A44-64A,WRG-002,PRD-002-024,2026-02-27,16:08:26,Pemasukan,Penjualan,35000.0,5.0,CASH,
8CB35D10-4AF,WRG-005,PRD-005-006,2026-02-03,07:41:24,Pemasukan,Penjualan,17500.0,5.0,Cash,
FC071C0B-4B9,WRG-001,PRD-001-009,2026-02-13,15:55:56,Pemasukan,Penjualan,18000.0,2.0,Cash,
61D62304-9A6,WRG-003,PRD-003-015,2025-10-04,17:20:36,Pemasukan,Penjualan,5000.0,1.0,Transfer,
D34D6D06-F9F,WRG-002,PRD-002-010,2026-02-12,20:26:00,Pemasukan,Penjualan,5000.0,1.0,QRIS,
5787E04F-46B,WRG-003,PRD-003-002,2026-02-04,06:59:55,pemasukan,Penjualan,17000.0,1.0,Transfer,
90942F9F-C96,WRG-005,PRD-005-026,2026-04-12,09:15:23,Pemasukan,Penjualan,8000.0,1.0,Cash,
D7EE3A49-66C,WRG-005,PRD-005-015,2026-01-19,09:00:19,Pemasukan,Penjualan,22000.0,1.0,QRIS,
7CFBA3C7-08B,WRG-004,PRD-004-007,2025-12-21,09:37:57,Pemasukan,Penjualan,8000.0,1.0,Cash,
601FAFAD-3F4,WRG-003,PRD-003-012,2026-02-20,06:24:08,Pemasukan,Penjualan,24000.0,2.0,Cash,
28EFE9EB-6D9,WRG-001,PRD-001-001,2026-01-10,09:25:20,Pemasukan,Penjualan,8000.0,1.0,QRIS,
1A20C1A2-B30,WRG-002,PRD-002-002,2026-02-02,05:58:57,Pemasukan,Penjualan,25000.0,1.0,Cash,
67AC1080-051,WRG-005,PRD-005-002,2025-12-17,13:53:22,Pemasukan,Penjualan,145000.0,1.0,Cash,
AE2E7B58-1BF,WRG-003,PRD-003-004,2026-03-16,19:39:15,Pemasukan,Penjualan,4000.0,1.0,Cash,
78E16CB0-C6F,WRG-005,PRD-005-023,2025-11-23,05:17:13,Pemasukan,Penjualan,3500.0,1.0,Cash,
3942464D-254,WRG-004,PRD-004-013,2025-12-23,11:50:57,Pemasukan,Penjualan,4000.0,1.0,Cash,
2788B124-1E4,WRG-001,PRD-001-007,2025-12-01,13:10:46,PEMASUKAN,Penjualan,10000.0,2.0,Cash,
73F0BDEE-098,WRG-004,PRD-004-001,2025-11-09,07:54:00,Pemasukan,Penjualan,28000.0,1.0,Transfer,
461F5652-576,WRG-001,PRD-001-018,2026-03-09,09:03:18,Pemasukan,Penjualan,22000.0,1.0,Cash,
65716807-C1D,WRG-001,PRD-001-010,2025-11-19,06:37:38,Pemasukan,Penjualan,36000.0,3.0,Transfer,
6DB75D2F-8D9,WRG-002,PRD-002-002,2026-01-10,16:11:22,Pemasukan,Penjualan,25000.0,1.0,Cash,
7C00656C-BC1,WRG-001,PRD-001-005,2025-11-24,,Pemasukan,Penjualan,10000.0,2.0,Transfer,
B5953906-E99,WRG-002,PRD-002-016,2026-01-12,07:01:12,Pemasukan,Penjualan,10000.0,1.0,QRIS,
2F0A9125-F50,WRG-005,PRD-005-029,2025-12-08,16:04:16,Pemasukan,Penjualan,24000.0,2.0,Cash,
316D045B-39C,WRG-001,PRD-001-015,2025-10-09,06:28:35,Pemasukan,Penjualan,22000.0,1.0,TRANSFER,
8724F389-6E0,WRG-003,PRD-003-022,2026-02-21,18:22:20,Pemasukan,Operasional,8000.0,1.0,QRIS,
BA17859F-1D2,WRG-002,PRD-002-002,2026-01-19,13:23:55,Pemasukan,Penjualan,25000.0,1.0,Cash,
9605DD8D-A15,WRG-002,PRD-002-021,29/01/2026,08:27:59,Pemasukan,Penjualan,30000.0,2.0,QRIS,
77BBB030-B87,WRG-003,PRD-003-017,2026-03-01,18:56:18,Pemasukan,Penjualan,10500.0,3.0,Cash,
6FBE80B8-A9A,WRG-002,PRD-002-019,2026-04-16,18:50:19,PEMASUKAN,Penjualan,17500.0,5.0,QRIS,
1038FBB5-260,WRG-003,PRD-003-007,2025-10-30,08:36:35,Pemasukan,Penjualan,290000.0,2.0,Cash,
B75FC03C-34C,WRG-005,PRD-005-014,2026-02-07,15:55:06,Pemasukan,Penjualan,34000.0,2.0,Cash,
5A52874D-F90,WRG-002,PRD-002-022,2025-11-02,06:32:02,Pemasokan,Penjualan,84000.0,3.0,QRIS,
A17EC89A-273,WRG-002,PRD-002-016,2025-12-06,13:10:45,Pemasukan,Penjualan,30000.0,3.0,QRIS,
10CAFB23-483,WRG-005,PRD-005-011,2026-04-11,16:04:16,Pemasukan,Penjualan,12000.0,3.0,Cash,
713B92BE-260,WRG-004,PRD-004-018,2026-02-23,13:27:53,Pemasukan,Penjualan,1000.0,1.0,Cash,
71125AB5-A3B,WRG-003,PRD-003-004,2025-12-21,09:12:33,Pemasukan,Penjualan,4000.0,1.0,Cash,
60E34632-582,WRG-001,PRD-001-003,2026-01-20,15:34:25,Pemasukan,Penjualan,22000.0,1.0,tunai,
05DD5BEF-A1A,WRG-002,PRD-002-027,2026-01-16,16:59:23,Pemasukan,Penjualan,225000.0,3.0,QRIS,
1B41895D-B32,WRG-004,PRD-004-013,2025-11-07,17:16:20,Pemasukan,Penjualan,12000.0,3.0,QRIS,
9102738D-DEC,WRG-003,PRD-003-010,2025-12-06,15:13:49,Pemasukan,Penjualan,14000.0,1.0,Cash,
99C2B735-024,WRG-005,PRD-005-001,2025-11-28,17:56:24,Pemasukan,Penjualan,14000.0,1.0,Cash,
87191E02-581,WRG-003,PRD-003-021,2025-12-13,07:06:59,Pemasukan,Penjualan,10500.0,3.0,QRIS,
F7D9B628-F92,WRG-005,PRD-005-010,2026-02-07,06:12:49,Pemasukan,Penjualan,3500.0,1.0,Cash,
CF38A5AB-93B,WRG-005,PRD-005-005,2025-10-05,07:03:51,Pemasukan,Penjualan,28000.0,1.0,Cash,
8F836B40-CF0,WRG-005,PRD-005-022,2025-11-16,06:52:19,Pemasukan,Penjualan,15000.0,1.0,Cash,
FB4EAB02-686,WRG-005,PRD-005-012,2026-03-17,07:59:45,Pemasukan,Penjualan,28000.0,1.0,QRIS,
9770699E-709,WRG-004,PRD-004-015,2025-11-17,17:53:10,Pemasukan,Penjualan,17000.0,1.0,Cash,
3B50ECEB-57D,WRG-002,PRD-002-014,2026-02-21,20:31:26,Pemasukan,Penjualan,70000.0,5.0,QRIS,
B10FEC42-01D,WRG-005,PRD-005-015,19-03-2026,09:02:17,Pemasukan,Penjualan,22000.0,1.0,Transfer,
940842BE-6B3,WRG-004,PRD-004-013,2026-03-10,07:55:03,income,Penjualan,4000.0,1.0,qr,
BAFB4A36-A26,WRG-003,PRD-003-003,2025-12-20,11:43:24,Pemasukan,Penjualan,14000.0,2.0,QRIS,
D77F8A1F-C41,WRG-002,PRD-002-020,2025-12-08,17:39:59,PEMASUKAN,Penjualan,24000.0,2.0,QRIS,
6D94C1EC-7F4,WRG-005,PRD-005-025,2026-01-06,16:59:19,Pemasukan,Penjualan,16000.0,2.0,QRIS,
56CB80C2-F33,WRG-005,PRD-005-009,2025-11-05,16:24:20,Pemasukan,Penjualan,75000.0,3.0,QRIS,
B457E846-7F8,WRG-002,PRD-002-020,2026-02-18,09:06:34,Pemasukan,Penjualan,12000.0,1.0,QRIS,
27D659D2-B77,WRG-005,PRD-005-005,2026-03-17,13:59:28,Pemasukan,Penjualan,28000.0,1.0,Cash,
666F70FA-071,WRG-005,PRD-005-003,2026-01-10,06:17:04,Pemasukan,Penjualan,8000.0,1.0,Cash,
6C6ACA45-72C,WRG-001,PRD-001-021,2026-03-08,08:57:23,Pemasukan,Penjualan,95000.0,1.0,Transfer,
3F6436E9-76A,WRG-003,,2026-01-24,13:00:08,Pengeluaran,HPP,1382068.0,,Cash,Belanja ke pasar induk
A755AF65-114,WRG-005,PRD-005-012,2026-02-21,09:44:40,Pemasukan,Penjualan,28000.0,1.0,Cash,
49CBD8B3-402,WRG-002,,2025-11-29,08:20:45,Pengeluaran,HPP,927190.0,,Cash,Beli minyak goreng 1 karton
1F61283E-5C2,WRG-005,,27/02/2026,06:12:22,Pengeluaran,HPP,1484077.0,,Cash,Beli gas LPG 3kg isi 10
3C57908E-150,WRG-005,PRD-005-004,2025-10-11,,Pemasukan,Penjualan,36000.0,2.0,QRIS,
DD5B3298-FA0,WRG-001,,2025-10-23,08:40:33,Pengeluaran,HPP,263856.0,,Cash,Beli aqua 1 karton
D601D16C-08E,WRG-003,PRD-003-016,2026-04-16,15:53:01,Pemasukan,Penjualan,475000.0,5.0,Cash,
A7C94699-A77,WRG-005,PRD-005-008,2026-03-01,16:25:54,Pemasukan,Penjualan,35000.0,5.0,Cash,
8BCAFC54-829,WRG-005,PRD-005-029,2026-04-12,13:00:44,Pemasukan,Penjualan,36000.0,3.0,Transfer,
1BA55060-D42,WRG-004,PRD-004-018,2026-01-17,19:40:43,Pemasukan,Penjualan,1000.0,1.0,Cash,
E36B03E2-E1E,WRG-005,PRD-005-026,2025-10-11,09:37:06,Pemasokan,Penjualan,8000.0,1.0,Cash,
9CDC2EE9-C33,WRG-005,PRD-005-002,2026-04-07,17:10:56,Pemasukan,Penjualan,145000.0,1.0,Cash,
4BD50E27-420,WRG-005,PRD-005-014,2026-01-10,17:19:07,Pemasukan,Penjualan,34000.0,2.0,Cash,
1A257148-820,WRG-005,PRD-005-010,2025-10-12,11:14:52,Pemasukan,Penjualan,7000.0,2.0,QRIS,
FFD46B03-56A,WRG-005,PRD-005-005,2026-01-02,15:53:40,Pemasukan,Penjualan,28000.0,1.0,QRIS,
739569C4-318,WRG-001,PRD-001-020,2026-01-10,15:01:00,Pemasukan,Penjualan,3500.0,1.0,Transfer,
5BF64490-84D,WRG-004,PRD-004-002,2026-01-24,05:07:27,Pemasukan,Penjualan,3500.0,1.0,Transfer,
9E7FA12C-95B,WRG-005,,2026-03-07,08:49:14,Pengeluaran,HPP,1366662.0,,QRIS,Beli gas LPG 3kg isi 10
D5A844F4-C01,WRG-003,PRD-003-003,2026-03-07,07:05:21,Pemasukan,Penjualan,14000.0,2.0,QRIS,
9B8FADE5-878,WRG-003,PRD-003-023,2026-03-17,15:56:29,Pemasukan,Penjualan,50000.0,2.0,QRIS,
B66C6413-983,WRG-005,PRD-005-024,2025-11-06,17:02:00,Pemasukan,Penjualan,7000.0,2.0,Cash,
214F36DF-796,WRG-001,PRD-001-015,2025-12-18,05:35:03,Pemasukan,Penjualan,22000.0,1.0,QRIS,
4F8D1E0E-AE0,WRG-001,PRD-001-015,2025-12-13,07:56:26,Pemasukan,Penjualan,22000.0,1.0,QRIS,
4ED4FA4E-5F7,WRG-002,PRD-002-020,2026-03-14,15:42:41,Pemasukan,Penjualan,12000.0,1.0,Cash,
636972FE-B10,WRG-004,PRD-004-017,2025-12-02,07:13:30,Pemasukan,Penjualan,7000.0,2.0,cash,
4BE0E0F4-773,WRG-004,PRD-004-002,2025-11-10,17:45:29,PEMASUKAN,Penjualan,17500.0,5.0,Transfer,
93D8AEA1-179,WRG-001,PRD-001-010,2025-12-14,17:47:57,Pemasukan,Penjualan,24000.0,2.0,Cash,
549C8A2F-B39,WRG-002,PRD-002-013,2025-10-16,12:44:32,Pemasukan,Penjualan,22000.0,1.0,Cash,
5DAE768B-1D3,WRG-004,PRD-004-019,2026-01-23,,income,Penjualan,3500.0,1.0,QRIS,
FAB70FD7-FA7,WRG-003,PRD-INVALID-999,2026-04-01,08:21:32,pemasukan,Penjualan,21000.0,3.0,Cash,
3B8821C9-643,WRG-003,PRD-003-016,2026-04-16,11:10:51,Pemasukan,Penjualan,95000.0,1.0,Cash,
919E0FD9-120,WRG-003,PRD-003-011,2026-02-06,16:53:31,Pemasukan,Penjualan,12000.0,1.0,QRIS,
8F5AEA5B-CA5,WRG-001,PRD-001-010,2026-04-11,20:50:15,Pemasukan,Penjualan,24000.0,2.0,Cash,
CA4A88D4-0FB,WRG-004,,2025-12-14,08:55:04,Pengeluaran,HPP,1017540.0,,Transfer,Restok rokok ke agen
EFACB33B-53A,WRG-002,PRD-002-023,2026-03-25,09:00:56,Pemasukan,Penjualan,22000.0,1.0,Transfer,
659E4BDA-617,WRG-004,PRD-004-011,2026-03-14,08:55:14,Pemasukan,Penjualan,36000.0,2.0,Cash,
1236F7BF-D59,WRG-002,PRD-002-028,2025-12-08,,Pemasukan,Penjualan,,1.0,QRIS,
628A2A68-290,WRG-004,PRD-004-003,2025-12-12,16:01:28,Pemasukan,Penjualan,25000.0,1.0,Transfer,
3E2AD15C-26F,WRG-005,PRD-005-007,2026-03-13,06:43:01,Pemasukan,Penjualan,44000.0,2.0,Cash,
60723142-D97,WRG-001,PRD-001-021,2025-12-13,07:05:16,Pemasukan,Penjualan,95000.0,1.0,QRIS,
8D95B020-CEC,WRG-002,PRD-002-014,2025-12-20,17:24:33,Pemasukan,Penjualan,28000.0,2.0,Transfer,
CF76C3AE-D7C,WRG-002,PRD-002-012,2026-01-20,11:12:33,Pemasukan,Penjualan,3500.0,1.0,QRIS,
818E7C43-37D,WRG-001,PRD-001-020,09-10-2025,07:23:16,Pemasukan,Penjualan,3500.0,1.0,QRIS,
C55B030D-7DE,WRG-003,,2026-01-28,08:00:59,Pengeluaran,HPP,1378760.0,,Transfer,Belanja ke pasar induk
F1354657-9B7,WRG-004,PRD-004-015,2026-01-10,08:11:43,PEMASUKAN,Penjualan,17000.0,1.0,QRIS,
E0213F47-06F,WRG-002,PRD-002-001,2025-11-30,11:27:36,Pemasukan,Penjualan,10000.0,5.0,Cash,
A2C24333-699,WRG-003,PRD-003-015,2026-01-03,07:15:50,Pemasukan,Penjualan,10000.0,2.0,QRIS,
1A3DA458-DE4,WRG-001,PRD-001-009,2025-10-04,18:47:33,Pemasukan,Penjualan,27000.0,3.0,Cash,
622C292F-767,WRG-003,PRD-003-008,2025-11-06,15:25:30,Pemasukan,Penjualan,34000.0,1.0,QRIS,
9CFC0AD6-342,WRG-001,PRD-001-005,2026-01-22,15:23:50,Pemasukan,Penjualan,5000.0,1.0,cash,
0D7CA1A9-E2A,WRG-004,PRD-004-008,2026-01-02,17:06:39,Pemasukan,Penjualan,145000.0,1.0,QRIS,
0CA594DE-E55,WRG-002,PRD-002-014,2025-11-19,07:41:51,Pemasukan,Penjualan,14000.0,1.0,cash ,
F9E58C4A-B2E,WRG-003,PRD-003-010,2026-02-03,17:47:30,Pemasukan,Penjualan,70000.0,5.0,QRIS,
3C834103-512,WRG-001,PRD-001-006,2025-11-11,19:59:08,Pemasukan,Penjualan,25000.0,1.0,Cash,
373D0E3F-1C2,WRG-002,PRD-002-024,2026-02-14,09:35:58,Pemasukan,Penjualan,14000.0,2.0,QRIS,
181381AE-D99,WRG-003,PRD-003-006,27/12/2025,17:26:37,Pemasukan,Penjualan,8000.0,1.0,Cash,
265360D6-EE9,WRG-004,PRD-004-006,2025-12-27,19:53:32,Pemasukan,Penjualan,17500.0,5.0,QRIS,
E5D49633-592,WRG-003,PRD-003-010,2025-11-11,07:36:59,Pemasukan,Penjualan,14000.0,1.0,Cash,
3DB0D3BA-66A,WRG-004,PRD-004-003,2025-10-21,15:39:41,Pemasukan,Penjualan,25000.0,1.0,Transfer,
E00D7A77-2BC,WRG-001,PRD-001-012,2025-10-18,06:14:04,Pemasukan,Penjualan,225000.0,3.0,Cash,
109D9636-449,WRG-002,PRD-002-021,2025-10-04,12:53:53,Pemasukan,Penjualan,15000.0,1.0,Cash,
A25146C5-542,WRG-005,PRD-005-017,2025-11-08,05:52:12,pemasukan,Penjualan,10000.0,1.0,tunai,
E728C534-4F5,WRG-005,PRD-005-023,2026-04-10,16:49:35,Pemasukan,Penjualan,,1.0,Cash,
D726DCDE-11D,WRG-001,PRD-001-011,2025-10-08,15:58:06,Pemasukan,Penjualan,290000.0,2.0,Cash,
AEB1CA3A-D32,WRG-002,PRD-002-009,2026-01-16,09:27:42,Pemasukan,Penjualan,145000.0,1.0,QRIS,
2570F5FA-404,WRG-001,PRD-001-012,2026-02-26,08:24:38,Pemasukan,Penjualan,75000.0,1.0,Cash,
7E880D94-A61,WRG-004,PRD-004-019,2025-12-20,13:49:33,Pemasukan,Penjualan,3500.0,1.0,Cash,
9EA1E1D9-B6D,WRG-003,PRD-003-023,2025-11-15,,Pemasukan,Penjualan,25000.0,1.0,QRIS,
FCC1835A-E13,WRG-001,PRD-INVALID-999,2026-02-08,05:53:02,Pemasukan,Penjualan,9000.0,1.0,tunai,
07A1B6CD-EBA,WRG-005,PRD-005-021,2026-01-04,08:28:27,Pemasukan,Penjualan,102000.0,3.0,Cash,
81E3C514-596,WRG-001,PRD-001-020,2026-03-20,17:28:48,Pemasukan,Penjualan,7000.0,2.0,QRIS,
D4176301-F58,WRG-001,PRD-001-016,2026-02-08,17:53:27,Pemasukan,Penjualan,2000.0,1.0,Cash,
E2E9766A-B19,WRG-002,PRD-002-022,2025-10-22,16:41:39,Pemasukan,Penjualan,28000.0,1.0,Cash,
DB0D1D24-665,WRG-002,PRD-002-018,2025-11-16,11:28:41,Pemasokan,Penjualan,5000.0,1.0,Cash,
062D1D66-25D,WRG-003,PRD-003-002,2026-03-21,08:33:11,Pemasukan,Penjualan,17000.0,1.0,Cash,
4DA20D40-172,WRG-001,PRD-001-007,2025-12-02,17:57:53,Pemasukan,Penjualan,5000.0,1.0,Cash,
0DAC9907-E3B,WRG-004,PRD-004-003,2026-01-05,05:59:31,Pemasukan,Penjualan,25000.0,1.0,Transfer,
3B02EED3-0B4,WRG-004,PRD-004-012,2026-01-22,15:18:11,Pemasukan,Penjualan,14000.0,1.0,QRIS,
CD721310-741,WRG-004,PRD-004-001,2025-12-29,12:59:03,Pemasukan,Penjualan,84000.0,3.0,QRIS,
